FID,sta_seq,name,ylat,xlong,Strahler,HydroID,StrMi,SqMi,SqKm,Chg,OBJECTID,DrainID,SHAPE_Leng,SHAPE_Area,FNODE_,TNODE_,LPOLY_,RPOLY_,HSI_State_,NHDRCH_,NHDRCH_ID,FLOW,Enabled,checked,Div,ICCnt,ICSum,POTW,IC_Avg,SD_Pct,Q99,DIV_CFS,POTW_CFS,DivQ99,POTWQ99,DamStrMi,ICMetric,DIVMetric,DAMMetric,STPMetric,SumMetric,HSI
294,16657,FENTON RIVER,41.783099999999997,-72.203100000000006,4,107001446,103.723845999999995,31.367069000000001,81.239999999999995,0,26530,107001446,18599.999505299998418,4344299.631769999861717,28569,27696,0,0,1785.654829629999995,1446,28560,1,1,0,0.000000000000000,90266.000000000000000,117663.000000000000000,0.000000000000000,1.303514058450000,7.329531478510000,1.570029811640000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.038563938330000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000
295,15210,Beaver Brook,41.684100000000001,-72.109200000000001,3,107000598,25.715040999999999,7.753321000000000,20.081000000000000,0,26544,107000598,17819.998224599999958,8362799.524059999734163,12064,10101,0,0,4686.649523989999579,598,12052,1,1,0,0.000000000000000,22318.000000000000000,10268.000000000000000,0.000000000000000,0.460077067840000,16.767013090799999,0.436501191070000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.077775493340000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000
296,16833,McCarthys Brook,41.597499999999997,-72.127499999999998,2,107000175,3.502646000000000,1.418382000000000,3.674000000000000,0,26613,107000175,29340.002331299998332,19029600.619100000709295,1521,2376,0,0,6761.012324540000009,175,1520,1,1,0,0.000000000000000,4082.000000000000000,1953.000000000000000,0.000000000000000,0.478441940220000,2.560542607430000,0.021541154200000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
297,17462,burnap brook,41.748600000000003,-72.392300000000006,4,107001077,16.094380999999998,7.068169000000000,18.306000000000001,0,26615,107001077,24239.998998600000050,12304800.176500000059605,20804,21664,0,0,4617.191733609999574,1077,20818,1,1,0,0.000000000000000,20341.000000000000000,30163.000000000000000,0.000000000000000,1.482867115680000,3.996912452500000,0.189466414520000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
298,14451,Shetucket River,41.700200000000002,-72.182299999999998,7,107000655,1144.370335999999952,406.092461000000014,1051.775000000000091,0,26618,107000655,19739.998226399999112,7234200.551070000045002,13097,11305,0,0,4260.076998919999824,655,13084,1,1,0,18.460000000000001,1168620.000000000000000,2113149.000000000000000,10.500000000000000,1.808243055910000,11.538346879900001,44.201117634500001,28.557620000000000,16.243500000000001,0.646083663230000,0.367490707690000,0.065538224510000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,7.000000000000000,2.000000000000000
299,17427,East Branch Stonehouse Brook,41.818600000000004,-72.131600000000006,3,107001810,4.546627000000000,1.472685000000000,3.814000000000000,0,26703,107001810,23579.996181999998953,13190399.686599999666214,36942,34951,0,0,5811.482692200000201,1810,36932,1,1,0,0.000000000000000,4232.000000000000000,289.000000000000000,0.000000000000000,0.068289224950000,5.405760883860000,0.032850514140000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.439886535670000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
300,15303,Eagleville Brook,41.799100000000003,-72.273799999999994,2,107001644,2.724078000000000,1.288669000000000,3.338000000000000,0,26758,107001644,19320.000530000001163,8649899.793390000239015,32562,31689,0,0,2879.723715950000042,1644,32557,1,1,0,0.000000000000000,3702.000000000000000,74833.000000000000000,3.000000000000000,20.214208535899999,4.847437246360000,0.026443269060000,0.000000000000000,4.641000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
301,14586,Hop River,41.721200000000003,-72.254800000000003,5,107000860,181.114399999999989,79.773948000000004,206.614000000000004,0,26776,107000860,27960.000538000000233,20805300.138599999248981,16413,16797,0,0,10078.287350299999162,860,16417,1,1,0,0.190000000000000,229573.000000000000000,401107.000000000000000,0.000000000000000,1.747187169220000,8.018346611589999,5.101960253160000,0.293930000000000,0.000000000000000,0.057611189700000,0.000000000000000,0.022085488510000,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
302,16128,Stonehouse Brook,41.781199999999998,-72.150899999999993,4,107001457,17.187184999999999,5.507888000000000,14.265000000000001,0,26789,107001457,10680.002569899999799,1785599.757569999899715,28168,27885,0,0,1357.677438259999917,1457,28161,1,1,0,0.000000000000000,15863.000000000000000,4971.000000000000000,0.000000000000000,0.313370736940000,11.628070545600000,0.239676921510000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.116365769030000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
303,18754,Squaw Hollow Brook,41.844347999999997,-72.173760000000001,4,107002137,29.715862999999999,8.157239000000001,21.126999999999999,0,26813,107002137,10680.000521899999512,3642300.060539999976754,41920,40653,0,0,3202.124926919999780,2137,41912,1,1,0,0.000000000000000,23482.000000000000000,15321.000000000000000,0.000000000000000,0.652457201260000,1.000000000000000,0.112203029540000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.033652059840000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000
304,17362,Ellis Brook,41.989699999999999,-72.363799999999998,3,107003529,4.140295000000000,1.553619000000000,4.024000000000000,0,26846,107003529,15179.999246100000164,9333899.610349999740720,68410,66992,0,0,3349.197668100000101,3529,68404,1,1,0,0.000000000000000,4477.000000000000000,774.000000000000000,0.000000000000000,0.172883627430000,1.000000000000000,0.014983434940000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.241528683340000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
305,14866,Stickney Hill Brook,41.983300000000000,-72.217900000000000,3,107003475,4.967956000000000,2.325279000000000,6.022000000000000,0,26985,107003475,14999.994382000000769,5098499.095580000430346,66292,66738,0,0,2808.352622790000169,3475,66280,1,1,0,0.000000000000000,6687.000000000000000,838.000000000000000,0.000000000000000,0.125317780770000,1.000000000000000,0.024447664770000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
306,15783,Eagleville Brook,41.788200000000003,-72.277600000000007,3,107001502,5.837918000000000,2.304063000000000,5.968000000000000,0,27074,107001502,8099.999751540000034,2019600.464559999993071,29750,28950,0,0,2063.839804629999890,1502,29737,1,1,0,0.000000000000000,6619.000000000000000,81634.000000000000000,3.000000000000000,12.333282973299999,8.213420016530000,0.069831302910000,0.000000000000000,4.641000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
307,16416,Delphi Brook,42.021099999999997,-72.251700000000000,3,107003685,10.912485000000000,3.438004000000000,8.904000000000000,0,27077,107003685,16800.002063600000838,7794000.352439999580383,72463,71702,0,0,3143.716544869999780,3685,72458,1,1,0,0.000000000000000,9900.000000000000000,4039.000000000000000,0.000000000000000,0.407979797980000,5.821924239860000,0.095453881740000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
308,14585,Skungamaug River,41.765900000000002,-72.392700000000005,4,107001206,85.695637000000005,30.737342000000002,79.608999999999995,0,27118,107001206,23520.000021899999410,14012999.211999999359250,25575,23627,0,0,4866.527520460000233,1206,25562,1,1,0,0.050000000000000,88472.000000000000000,165749.000000000000000,0.000000000000000,1.873462790490000,9.433024934800001,1.739431641820000,0.077350000000000,0.000000000000000,0.044468548310000,0.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000
309,15711,Little River,41.756100000000004,-72.047300000000007,4,107001168,56.797476000000003,16.316835000000001,42.259999999999998,0,27333,107001168,4440.000516140000400,631800.508056999999098,23277,22775,0,0,1031.013565980000067,1168,23268,1,1,0,0.360000000000000,46936.000000000000000,32121.000000000000000,0.000000000000000,0.684357422870000,13.536314407600001,0.967159363820000,0.556920000000000,0.000000000000000,0.575830644710000,0.000000000000000,0.052819248520000,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
310,16885,Natchaug River,41.726100000000002,-72.199700000000007,6,107000854,559.389045000000010,175.349473999999987,454.153000000000020,0,27365,107000854,38700.001316000001680,24572698.870700001716614,17491,15630,0,0,6499.031046299999616,854,17479,1,1,0,0.170000000000000,504602.000000000000000,667045.000000000000000,0.000000000000000,1.321923020520000,12.357372937299999,16.505459432599999,0.262990000000000,0.000000000000000,0.015933515880000,0.000000000000000,0.053629938360000,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
311,18746,Bear Swamp Brook,41.741421000000003,-72.341403000000000,2,107001051,3.055795000000000,2.045356000000000,5.297000000000000,0,27371,107001051,32220.002334000000701,31922100.128600001335144,22414,20023,0,0,7407.711648470000000,1051,22405,1,1,0,0.000000000000000,5889.000000000000000,667.000000000000000,0.000000000000000,0.113262013920000,1.103271935220000,0.021983849560000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
312,14589,Still River,41.871600000000001,-72.087699999999998,5,107002376,109.187865000000002,32.567219000000001,84.349000000000004,0,27375,107002376,16980.000783799998317,6584400.473059999756515,46191,44984,0,0,3038.359351820000029,2376,46181,1,1,0,0.000000000000000,93704.000000000000000,67450.000000000000000,0.000000000000000,0.719819858280000,8.204641720370001,1.739317426200000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.045792634560000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000
313,17405,Roaring Brook,41.981800000000000,-72.221500000000006,3,107003470,10.935020000000000,4.549091000000000,11.782000000000000,0,27376,107003470,11399.997450599999866,3895199.546459999866784,66738,66000,0,0,2627.829500440000174,3470,66729,1,1,0,14.800000000000001,13100.000000000000000,2088.000000000000000,0.000000000000000,0.159389312980000,1.000000000000000,0.055218713820000,22.895600000000002,0.000000000000000,414.634793437999974,0.000000000000000,0.182898613810000,1.000000000000000,3.000000000000000,3.000000000000000,1.000000000000000,8.000000000000000,2.000000000000000
314,15892,Shetucket River,41.617500000000000,-72.084999999999994,7,107000273,1291.822840999999926,451.367668999999978,1169.038000000000011,0,27421,107000273,14100.000781099999585,6111900.372340000234544,4000,3436,0,0,2719.638584970000011,273,3995,1,1,0,21.370000000000001,1298929.000000000000000,2233451.000000000000000,10.500000000000000,1.719455797810000,12.645711044700001,52.627681011699998,33.059390000000000,16.243500000000001,0.628174933120000,0.308649358810000,0.064250296070000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,7.000000000000000,2.000000000000000
315,17816,INDIAN HUT BROOK,41.902760000000001,-72.063980000000001,2,107002745,2.908003000000000,1.131550000000000,2.931000000000000,0,27501,107002745,14939.998221899999407,6480899.989029999822378,51237,52445,0,0,3830.642913310000040,2745,51650,1,1,0,0.000000000000000,3254.000000000000000,2111.000000000000000,0.000000000000000,0.648740012290000,1.000000000000000,0.010196832810000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
316,14583,Middle River,41.952500000000001,-72.303899999999999,5,107003214,86.828974000000002,33.823185000000002,87.602000000000004,0,27519,107003214,9959.999497279999559,2745899.628789999987930,60776,60840,0,0,1982.917570350000005,3214,60790,1,1,0,0.000000000000000,97320.000000000000000,142670.000000000000000,0.000000000000000,1.465988491570000,14.897948665099999,2.459365805440000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.172753394510000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
317,17582,Knowlton Brook,41.868907000000000,-72.202928000000000,3,107002392,9.243701000000000,2.807579000000000,7.272000000000000,0,27586,107002392,2699.999234509999951,211499.716233999992255,45332,45091,0,0,501.357825564999985,2392,45318,1,1,0,0.000000000000000,8083.000000000000000,2502.000000000000000,0.000000000000000,0.309538537670000,1.000000000000000,0.030734054950000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
318,16015,Murphy Brook,41.782800000000002,-72.039800000000000,3,107001450,6.500099000000000,1.769619000000000,4.583000000000000,0,27760,107001450,8099.997703539999748,2070899.857940000016242,28721,27851,0,0,2427.047931520000020,1450,28710,1,1,0,0.000000000000000,5099.000000000000000,700.000000000000000,0.000000000000000,0.137281819960000,10.686660828999999,0.057873341760000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
319,17360,Diamond Ledge Brook,41.971299999999999,-72.353899999999996,1,107003365,3.252872000000000,1.550813000000000,4.017000000000000,0,27822,107003365,48480.004141099998378,43234199.727200001478195,71422,63969,0,0,17175.164853999998741,3365,71417,1,1,0,0.000000000000000,4447.000000000000000,896.000000000000000,0.000000000000000,0.201484146620000,1.000000000000000,0.014950585720000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.307420642440000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
320,17295,Bigelow Brook,41.918199999999999,-72.139799999999994,4,107002907,45.939830000000001,17.161565000000000,44.448000000000000,0,27830,107002907,16739.999759599999379,9032400.016820000484586,56956,54983,0,0,4812.913847329999953,2907,56946,1,1,0,0.000000000000000,49384.000000000000000,30156.000000000000000,0.000000000000000,0.610643123280000,7.759810984990000,0.776950839400000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.130605620440000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
321,14863,Rocky Brook,42.013399999999997,-71.802000000000007,4,109001866,14.007140000000000,4.839437000000000,12.534000000000001,0,27956,109001866,19260.002321899999515,9916200.064549999311566,1779,1877,1,1,4198.742078309999670,1866,58550,0,1,0,0.000000000000000,13923.000000000000000,4129.000000000000000,0.000000000000000,0.296559649500000,1.000000000000000,0.059526372250000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
322,16088,Lebanon Brook,41.994500000000002,-72.083600000000004,3,109002056,5.564828000000000,2.203023000000000,5.706000000000000,0,27964,109002056,19799.998482399998466,9089999.126049999147654,2002,2064,1,1,4137.861875339999642,2056,52422,0,1,0,0.000000000000000,6341.000000000000000,816.000000000000000,0.000000000000000,0.128686327080000,1.060945765740000,0.023588540070000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.359400146780000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
323,14669,French River,41.978099999999998,-71.900800000000004,5,109002125,293.994298000000015,101.719852000000003,263.452999999999975,0,27968,109002125,28259.999770300000819,14676299.313100000843406,2098,2134,1,1,3454.182774389999850,2125,50526,0,1,0,0.000000000000000,292710.000000000000000,1525163.000000000000000,0.000000000000000,5.210491612860000,18.393216623000001,10.411165745200000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003401426510000,3.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,7.000000000000000,2.000000000000000
324,15151,Little River,41.911999999999999,-71.916300000000007,5,109002461,100.575567000000007,39.143681999999998,101.382000000000005,0,27980,109002461,10500.001801799999157,3744900.168260000180453,2432,2469,1,1,2217.444640170000184,2461,43465,0,1,0,3.310000000000000,112638.000000000000000,159707.000000000000000,0.000000000000000,1.417878513470000,12.715522573699999,2.711462998690000,5.120570000000000,0.000000000000000,1.888489720300000,0.000000000000000,0.019885545360000,1.000000000000000,3.000000000000000,2.000000000000000,1.000000000000000,7.000000000000000,2.000000000000000
325,16303,Moosup River,41.697699999999998,-71.822999999999993,5,109003460,75.332796999999999,41.543038000000003,107.596000000000004,0,28038,109003460,12120.002571299999545,3777299.891830000095069,3473,3455,1,1,2190.693799740000031,3460,18624,0,1,0,0.000000000000000,119544.000000000000000,128592.000000000000000,0.000000000000000,1.075687612930000,29.874447004099999,4.481539987130000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.013274430790000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000
326,16704,Great Meadow Brook,41.600000000000001,-71.837500000000006,2,109003958,7.788790000000000,6.312691000000000,16.350000000000001,0,28067,109003958,47940.001836600000388,68435101.225700005888939,3893,3971,1,1,12251.240944600000148,3958,9444,0,1,0,0.000000000000000,18183.000000000000000,8341.000000000000000,0.000000000000000,0.458725182860000,10.193206574500000,0.264683351800000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.513558588690000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
327,16217,Peckham Brook,41.974699999999999,-71.965000000000003,2,109002130,3.027090000000000,1.280116000000000,3.315000000000000,0,28221,109002130,21179.998227700001735,7757999.737970000132918,2109,2140,1,1,4267.969254929999806,2130,50240,0,1,0,0.000000000000000,3694.000000000000000,1620.000000000000000,0.000000000000000,0.438548998380000,43.517514437700001,0.079233073830000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
328,16211,Mill Brook,41.938000000000002,-71.990399999999994,4,109002309,12.973794000000000,4.281551000000000,11.089000000000000,0,28241,109002309,21239.998483799998212,14179499.066400000825524,2285,2319,1,1,4542.132699159999902,2309,46473,0,1,0,0.000000000000000,12325.000000000000000,8164.000000000000000,0.000000000000000,0.662393509130000,1.000000000000000,0.051301128850000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
329,16827,MARY BROWN BROOK,41.917200000000001,-71.823899999999995,4,109002438,24.571601999999999,8.556786000000001,22.161999999999999,0,28530,109002438,16860.006415700001526,8876700.561809999868274,2423,2407,1,1,5055.955432470000233,2438,43654,0,1,0,0.000000000000000,24634.000000000000000,39597.000000000000000,0.000000000000000,1.607412519280000,15.028716331000000,0.465622480210000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.040697387170000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000
330,18755,Wood Brook,41.748167000000002,-71.848962999999998,2,109003157,3.266088000000000,0.982856000000000,2.546000000000000,0,28580,109003157,23339.999253699999826,6080400.011319999583066,3164,3165,1,1,4773.199062290000256,3157,26094,0,1,0,0.000000000000000,2819.000000000000000,2616.000000000000000,0.000000000000000,0.927988648460000,1.333552307440000,0.009934580750000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
331,15008,Moosup River,41.717199999999998,-71.842200000000005,5,109003347,80.910844999999995,44.239347000000002,114.578999999999994,0,28588,109003347,21959.999508500000957,6875100.988160000182688,3360,3330,1,1,3507.867649759999949,3347,21202,0,1,0,1.720000000000000,127317.000000000000000,153172.000000000000000,0.000000000000000,1.203075787210000,29.575031620600001,4.812617925860000,2.660840000000000,0.000000000000000,0.552888270170000,0.000000000000000,0.024718565230000,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
332,14888,Ekonk Brook,41.710900000000002,-71.877799999999993,2,109003452,6.906446000000000,5.328412000000000,13.801000000000000,0,28594,109003452,22559.995924999999261,14255998.982100000604987,3464,3392,1,1,7860.473674509999910,3452,18726,0,1,0,0.000000000000000,15327.000000000000000,21179.000000000000000,0.000000000000000,1.381809877990000,4.615487146550000,0.144553550780000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
333,16014,Kitt Brook,41.696700000000000,-71.989900000000006,4,109003485,28.829995000000000,8.645194000000000,22.390999999999998,0,28597,109003485,8820.002824209999744,2064600.357129999902099,3469,3500,1,1,1926.535210949999964,3485,18603,0,1,0,0.000000000000000,24865.000000000000000,12391.000000000000000,0.000000000000000,0.498330987330000,21.617281876100002,0.566209983600000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
334,16246,Fivemile River,41.986499999999999,-71.815399999999997,4,109002093,28.101899000000000,10.548486000000000,27.320000000000000,0,29027,109002093,15179.997198099999878,5055299.863490000367165,2076,2103,1,1,2234.010982880000029,2093,50907,0,1,0,0.000000000000000,30357.000000000000000,35157.000000000000000,0.000000000000000,1.158118391150000,24.744375652300000,0.771701333970000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.035584783790000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000
335,15720,Blackwell Brook,41.789600000000000,-71.972300000000004,4,109003000,29.400836999999999,11.176715000000000,28.948000000000000,0,29092,109003000,16259.999759099999210,5327100.186560000292957,3001,3010,1,1,2697.440863780000200,3000,30628,0,1,0,0.000000000000000,32168.000000000000000,10210.000000000000000,0.000000000000000,0.317396170110000,6.028999740040000,0.406506769380000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
336,16304,Quinebaug River,41.780900000000003,-71.900999999999996,6,109003033,1259.661648999999898,461.051976000000025,1194.119999999999891,0,29097,109003033,19319.996434000000590,11714399.806800000369549,3014,3045,1,1,5435.231393719999687,3033,30230,0,1,0,36.549999999999997,1326853.000000000000000,4037224.000000000000000,12.410000000000000,3.042706313360000,15.649353231899999,60.121052099300002,56.542850000000001,19.198270000000001,0.940483375220000,0.319326913450000,0.033342286820000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,8.000000000000000,2.000000000000000
337,17055,SNAKE MEADOW BROOK,41.747799999999998,-71.851100000000002,3,109003205,18.933026000000002,8.421022000000001,21.809999999999999,0,29106,109003205,15779.999758699999802,7233300.174750000238419,3165,3217,1,1,2954.956053960000190,3205,25796,0,1,0,0.000000000000000,24217.000000000000000,55905.000000000000000,0.000000000000000,2.308502291780000,10.631780716900000,0.383607291560000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.052817758770000,2.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
338,18757,Gravelly Brook,41.981504999999999,-71.983645999999993,3,109002107,5.523337000000000,1.841226000000000,4.769000000000000,0,29278,109002107,35279.999008899998444,17750700.179000001400709,2118,2117,1,1,5293.752773430000161,2107,50401,0,1,0,0.000000000000000,5293.000000000000000,3675.000000000000000,0.000000000000000,0.694313243910000,14.731563628700000,0.071386069840000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
339,16212,Mill Brook,41.940100000000001,-71.957300000000004,4,109002302,20.088785000000001,6.936729000000000,17.966000000000001,0,29291,109002302,31380.000797199998487,13394699.525800000876188,2310,2261,1,1,7373.663232459999563,2302,45904,0,1,0,0.000000000000000,19962.000000000000000,23886.000000000000000,0.000000000000000,1.196573489630000,1.000000000000000,0.092160740450000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.049779018490000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000
340,14410,Quinebaug River,42.021999999999998,-71.952799999999996,1,109001776,0.403068000000000,0.128712000000000,0.333000000000000,0,29504,109001776,12300.003339499999129,3588300.306199999991804,1782,1783,1,1,2128.202169140000024,1776,59061,0,1,0,0.000000000000000,373.000000000000000,5934.000000000000000,0.000000000000000,15.908847185000001,62.302483070000001,0.005836880780000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
341,17852,Shady Oak School House Brook,41.898660000000000,-71.809280000000001,2,109002552,2.327379000000000,1.202768000000000,3.115000000000000,0,29542,109002552,18119.999504899999010,12523499.432000000029802,2560,2490,1,1,5404.025654330000179,2552,41048,0,1,0,0.000000000000000,3462.000000000000000,2483.000000000000000,0.000000000000000,0.717215482380000,7.037603671790000,0.029342470520000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
342,14599,Mashamoquet Brook,41.849899999999998,-71.935900000000004,4,109002775,64.172680999999997,28.221294000000000,73.093000000000004,0,29554,109002775,24660.004886999999144,19466100.136100001633167,2755,2781,1,1,7484.145559519999551,2775,36773,0,1,0,0.000000000000000,81239.000000000000000,72227.000000000000000,0.000000000000000,0.889068058450000,4.960277286840000,1.134414559590000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.077914774980000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000
343,18756,Fall Brook,41.788654999999999,-71.880502000000007,2,109003015,6.031730000000000,3.056492000000000,7.916000000000000,0,29568,109003015,25440.002071700000670,15023699.974199999123812,3016,3014,1,1,7124.619652800000040,3015,30165,0,1,0,0.000000000000000,8811.000000000000000,25482.000000000000000,0.000000000000000,2.892066734760000,6.356281290270000,0.086493400080000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.331579828670000,2.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,7.000000000000000,2.000000000000000
344,15719,Blackwell Brook,41.784300000000002,-71.962599999999995,4,109003029,33.794198000000002,12.696500000000000,32.884000000000000,0,29813,109003029,10920.001546199999211,2155500.334259999915957,3030,3042,1,1,1393.420533590000105,3029,29838,0,1,0,0.000000000000000,36536.000000000000000,21768.000000000000000,0.000000000000000,0.595795927300000,5.307320099570000,0.445043481710000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
