Cruise,Station Name,Date,Time_ON,Time_OFF
HYAUG03,13,2003-08-21,14:10:00,14:20:00
HYAUG03,14,2003-08-21,10:44:00,11:45:00
HYAUG03,15,2003-08-21,12:01:00,12:25:00
HYAUG03,16,2003-08-21,15:03:00,15:10:00
HYAUG03,18,2003-08-21,15:30:00,00:00:00
HYAUG03,19,2003-08-21,08:48:00,08:59:00
HYAUG03,20,2003-08-21,09:21:00,09:31:00
HYAUG03,21,2003-08-21,06:47:00,06:55:00
HYAUG03,22,2003-08-21,08:18:00,08:29:00
HYAUG03,23,2003-08-21,07:14:00,07:23:00
HYAUG03,25,2003-08-19,12:14:00,12:22:00
HYAUG03,26,2003-08-19,14:45:00,14:52:00
HYAUG03,27,2003-08-19,13:23:00,13:32:00
HYAUG03,28,2003-08-19,11:03:00,11:17:00
HYAUG03,29,2003-08-19,14:19:00,14:26:00
HYAUG03,30,2003-08-19,13:53:00,14:02:00
HYAUG03,A4,2003-08-20,12:56:00,13:21:00
HYAUG03,B3,2003-08-20,12:12:00,12:30:00
HYAUG03,BLANK A,2003-08-20,00:00:00,00:00:00
HYAUG03,C1,2003-08-20,11:22:00,11:46:00
HYAUG03,C2,2003-08-20,15:44:00,15:58:00
HYAUG03,D3,2003-08-20,08:57:00,09:22:00
HYAUG03,E1,2003-08-21,13:27:00,00:00:00
HYAUG03,F2,2003-08-21,14:40:00,14:51:00
HYAUG03,F3,2003-08-21,09:59:00,10:22:00
HYAUG03,H2,2003-08-19,15:07:00,15:16:00
HYAUG03,H4,2003-08-21,07:35:00,07:57:00
HYAUG03,H6,2003-08-19,11:46:00,11:59:00
HYAUG03,I2,2003-08-19,09:09:00,00:00:00
HYAUG03,J2,2003-08-19,07:54:00,08:07:00
HYAUG04,01,2004-08-23,13:09:00,13:19:00
HYAUG04,02,2004-08-23,11:18:00,11:28:00
HYAUG04,03,2004-08-23,13:34:00,13:43:00
HYAUG04,04,2004-08-23,10:36:00,10:44:00
HYAUG04,05,2004-08-23,13:57:00,14:05:00
HYAUG04,06,2004-08-23,09:49:00,09:58:00
HYAUG04,07,2004-08-23,09:26:00,09:35:00
HYAUG04,08,2004-08-23,14:31:00,14:40:00
HYAUG04,09,2004-08-23,08:13:00,08:22:00
HYAUG04,10,2004-08-20,11:33:00,11:43:00
HYAUG04,12,2004-08-23,15:27:00,00:00:00
HYAUG04,13,2004-08-20,09:30:00,10:37:00
HYAUG04,14,2004-08-20,12:41:00,12:52:00
HYAUG04,15,2004-08-20,12:12:00,12:21:00
HYAUG04,16,2004-08-20,08:36:00,08:44:00
HYAUG04,18,2004-08-20,08:09:00,08:18:00
HYAUG04,19,2004-08-20,13:46:00,13:56:00
HYAUG04,21,2004-08-20,15:37:00,15:46:00
HYAUG04,22,2004-08-20,14:13:00,14:24:00
HYAUG04,23,2004-08-20,15:08:00,15:18:00
HYAUG04,25,2004-08-19,11:12:00,11:19:00
HYAUG04,26,2004-08-19,15:33:00,15:42:00
HYAUG04,27,2004-08-19,14:09:00,15:00:00
HYAUG04,28,2004-08-19,13:28:00,13:40:00
HYAUG04,31,2004-08-19,10:25:00,10:34:00
HYAUG04,33,2004-08-19,09:47:00,09:57:00
HYAUG04,A4,2004-08-23,12:18:00,12:31:00
HYAUG04,B3,2004-08-23,11:39:00,00:00:00
HYAUG04,C1,2004-08-23,11:00:00,11:10:00
HYAUG04,C2,2004-08-23,10:09:00,10:20:00
HYAUG04,D3,2004-08-23,08:57:00,09:14:00
HYAUG04,E1,2004-08-20,10:57:00,11:08:00
HYAUG04,F2,2004-08-20,08:58:00,09:10:00
HYAUG04,F3,2004-08-20,13:14:00,13:26:00
HYAUG04,H2,2004-08-19,16:01:00,00:00:00
HYAUG04,H4,2004-08-20,14:45:00,14:56:00
HYAUG04,H6,2004-08-19,11:36:00,13:01:00
HYAUG04,I2,2004-08-19,08:52:00,09:02:00
HYAUG04,J2,2004-08-19,07:46:00,07:56:00
HYAUG05,01,2005-08-17,10:28:00,10:38:00
HYAUG05,02,2005-08-17,12:34:00,12:45:00
HYAUG05,03,2005-08-17,09:58:00,10:10:00
HYAUG05,04,2005-08-17,13:21:00,13:30:00
HYAUG05,05,2005-08-17,09:33:00,09:43:00
HYAUG05,06,2005-08-17,14:18:00,14:32:00
HYAUG05,07,2005-08-17,14:45:00,14:54:00
HYAUG05,08,2005-08-17,08:57:00,09:07:00
HYAUG05,09,2005-08-19,08:09:00,08:19:00
HYAUG05,10,2005-08-19,09:02:00,09:12:00
HYAUG05,12,2005-08-19,07:36:00,07:42:00
HYAUG05,14,2005-08-19,09:53:00,10:06:00
HYAUG05,15,2005-08-19,09:30:00,09:38:00
HYAUG05,16,2005-08-19,12:41:00,12:49:00
HYAUG05,18,2005-08-19,11:57:00,12:05:00
HYAUG05,19,2005-08-19,11:27:00,11:34:00
HYAUG05,20,2005-08-19,11:03:00,11:14:00
HYAUG05,23,2005-08-16,13:03:00,13:16:00
HYAUG05,25,2005-08-16,10:46:00,10:56:00
HYAUG05,26,2005-08-16,15:34:00,15:42:00
HYAUG05,27,2005-08-16,13:41:00,13:51:00
HYAUG05,28,2005-08-16,11:53:00,12:06:00
HYAUG05,29,2005-08-16,15:05:00,15:14:00
HYAUG05,30,2005-08-16,14:12:00,14:22:00
HYAUG05,31,2005-08-16,09:50:00,10:04:00
HYAUG05,A4,2005-08-17,11:38:00,11:52:00
HYAUG05,B3,2005-08-17,10:55:00,11:09:00
HYAUG05,C1,2005-08-17,12:55:00,13:06:00
HYAUG05,C2,2005-08-17,13:42:00,14:05:00
HYAUG05,D3,2005-08-17,15:12:00,16:01:00
HYAUG05,E1,2005-08-19,08:30:00,08:46:00
HYAUG05,F2,2005-08-19,12:20:00,12:31:00
HYAUG05,F3,2005-08-19,10:20:00,10:30:00
HYAUG05,H2,2005-08-16,15:58:00,16:08:00
HYAUG05,H4,2005-08-16,12:37:00,12:48:00
HYAUG05,H6,2005-08-16,11:12:00,11:27:00
HYAUG05,I2,2005-08-16,08:40:00,08:53:00
HYAUG05,J2,2005-08-16,07:38:00,07:50:00
HYAUG06,01,2006-08-17,11:05:00,11:14:00
HYAUG06,02,2006-08-17,13:03:00,13:13:00
HYAUG06,03,2006-08-17,10:37:00,10:46:00
HYAUG06,04,2006-08-17,13:54:00,14:01:00
HYAUG06,05,2006-08-17,10:13:00,10:21:00
HYAUG06,06,2006-08-17,14:30:00,14:38:00
HYAUG06,07,2006-08-17,14:54:00,15:03:00
HYAUG06,08,2006-08-17,09:38:00,09:45:00
HYAUG06,09,2006-08-17,09:06:00,09:14:00
HYAUG06,10,2006-08-18,11:18:00,11:28:00
HYAUG06,12,2006-08-18,09:36:00,09:46:00
HYAUG06,13,2006-08-18,10:04:00,10:16:00
HYAUG06,14,2006-08-18,12:27:00,12:38:00
HYAUG06,15,2006-08-18,11:55:00,12:06:00
HYAUG06,16,2006-08-18,08:35:00,08:44:00
HYAUG06,18,2006-08-18,08:06:00,08:17:00
HYAUG06,19,2006-08-18,14:50:00,15:03:00
HYAUG06,20,2006-08-18,13:40:00,14:28:00
HYAUG06,21,2006-08-21,07:57:00,08:08:00
HYAUG06,22,2006-08-21,08:36:00,08:47:00
HYAUG06,23,2006-08-16,15:07:00,15:20:00
HYAUG06,25,2006-08-16,11:30:00,12:46:00
HYAUG06,26,2006-08-21,11:37:00,11:48:00
HYAUG06,27,2006-08-21,12:10:00,12:22:00
HYAUG06,29,2006-08-21,12:46:00,12:56:00
HYAUG06,30,2006-08-21,13:12:00,13:21:00
HYAUG06,31,2006-08-16,09:32:00,10:55:00
HYAUG06,A4,2006-08-17,12:09:00,12:23:00
HYAUG06,B3,2006-08-17,11:32:00,11:41:00
HYAUG06,C1,2006-08-17,13:24:00,13:35:00
HYAUG06,C2,2006-08-17,14:14:00,14:27:00
HYAUG06,D3,2006-08-17,15:17:00,15:28:00
HYAUG06,E1,2006-08-18,10:37:00,10:51:00
HYAUG06,F2,2006-08-18,08:57:00,09:12:00
HYAUG06,F3,2006-08-18,12:58:00,13:14:00
HYAUG06,H2,2006-08-21,11:10:00,11:20:00
HYAUG06,H4,2006-08-21,09:15:00,10:30:00
HYAUG06,H6,2006-08-16,13:00:00,14:26:00
HYAUG07,01,2007-08-14,11:11:00,00:00:00
HYAUG07,02,2007-08-14,13:08:00,13:18:00
HYAUG07,03,2007-08-14,10:29:00,10:43:00
HYAUG07,04,2007-08-14,13:39:00,13:46:00
HYAUG07,05,2007-08-14,10:07:00,10:15:00
HYAUG07,06,2007-08-14,14:34:00,14:42:00
HYAUG07,07,2007-08-14,14:55:00,15:03:00
HYAUG07,08,2007-08-14,09:36:00,09:43:00
HYAUG07,09,2007-08-14,09:06:00,09:14:00
HYAUG07,10,2007-08-15,10:06:00,10:16:00
HYAUG07,12,2007-08-14,08:35:00,08:43:00
HYAUG07,13,2007-08-15,09:00:00,09:11:00
HYAUG07,14,2007-08-15,11:16:00,11:27:00
HYAUG07,15,2007-08-15,10:46:00,10:55:00
HYAUG07,16,2007-08-14,08:01:00,08:09:00
HYAUG07,18,2007-08-15,07:54:00,08:05:00
HYAUG07,19,2007-08-15,12:34:00,12:45:00
HYAUG07,20,2007-08-15,13:09:00,13:19:00
HYAUG07,21,2007-08-15,15:11:00,15:19:00
HYAUG07,22,2007-08-15,13:36:00,13:47:00
HYAUG07,23,2007-08-15,14:37:00,14:47:00
HYAUG07,25,2007-08-13,11:32:00,11:40:00
HYAUG07,26,2007-08-13,14:46:00,14:54:00
HYAUG07,27,2007-08-13,13:17:00,13:26:00
HYAUG07,28,2007-08-13,12:38:00,12:50:00
HYAUG07,29,2007-08-13,14:25:00,14:35:00
HYAUG07,30,2007-08-13,13:45:00,13:55:00
HYAUG07,31,2007-08-13,10:40:00,10:53:00
HYAUG07,33,2007-08-13,09:57:00,10:09:00
HYAUG07,A4,2007-08-14,12:15:00,12:25:00
HYAUG07,B3,2007-08-14,11:36:00,11:46:00
HYAUG07,BLANK A,2007-08-14,00:00:00,00:00:00
HYAUG07,C1,2007-08-14,10:51:00,11:02:00
HYAUG07,C2,2007-08-14,14:04:00,14:24:00
HYAUG07,D3,2007-08-14,15:18:00,15:35:00
HYAUG07,E1,2007-08-15,09:30:00,09:43:00
HYAUG07,F2,2007-08-15,08:31:00,08:40:00
HYAUG07,F3,2007-08-15,11:50:00,00:00:00
HYAUG07,H2,2007-08-13,15:13:00,15:23:00
HYAUG07,H4,2007-08-15,14:09:00,14:22:00
HYAUG07,H6,2007-08-13,11:56:00,12:10:00
HYAUG07,I2,2007-08-13,08:47:00,09:15:00
HYAUG07,J2,2007-08-13,07:47:00,07:59:00
HYAUG08,01,2008-08-20,09:40:00,09:48:00
HYAUG08,02,2008-08-20,09:54:00,10:02:00
HYAUG08,03,2008-08-20,09:07:00,09:16:00
HYAUG08,04,2008-08-20,11:22:00,11:30:00
HYAUG08,05,2008-08-20,08:33:00,08:40:00
HYAUG08,06,2008-08-20,11:35:00,11:48:00
HYAUG08,07,2008-08-20,11:56:00,12:04:00
HYAUG08,08,2008-08-20,08:13:00,08:20:00
HYAUG08,09,2008-08-20,07:52:00,08:02:00
HYAUG08,10,2008-08-20,13:17:00,13:25:00
HYAUG08,12,2008-08-20,07:28:00,07:40:00
HYAUG08,13,2008-08-20,14:25:00,14:35:00
HYAUG08,14,2008-08-20,14:03:00,14:14:00
HYAUG08,15,2008-08-20,13:40:00,13:53:00
HYAUG08,16,2008-08-22,07:17:00,07:24:00
HYAUG08,18,2008-08-22,12:20:00,12:32:00
HYAUG08,19,2008-08-22,08:19:00,08:30:00
HYAUG08,20,2008-08-22,08:41:00,08:50:00
HYAUG08,21,2008-08-22,12:00:00,12:10:00
HYAUG08,23,2008-08-22,10:16:00,10:26:00
HYAUG08,25,2008-08-22,09:07:00,09:16:00
HYAUG08,26,2008-08-22,11:23:00,11:31:00
HYAUG08,27,2008-08-22,10:39:00,10:49:00
HYAUG08,29,2008-08-22,11:03:00,11:12:00
HYAUG08,A4,2008-08-20,10:33:00,10:48:00
HYAUG08,B3,2008-08-20,10:08:00,10:18:00
HYAUG08,C1,2008-08-20,09:22:00,09:32:00
HYAUG08,C2,2008-08-20,08:45:00,08:58:00
HYAUG08,D3,2008-08-20,12:13:00,12:26:00
HYAUG08,E1,2008-08-20,12:50:00,13:05:00
HYAUG08,F2,2008-08-22,07:30:00,07:44:00
HYAUG08,F3,2008-08-22,07:54:00,08:08:00
HYAUG08,H2,2008-08-22,11:40:00,11:51:00
HYAUG08,H4,2008-08-22,09:58:00,10:10:00
HYAUG08,H6,2008-08-22,09:30:00,09:40:00
HYAUG09,01,2009-08-18,13:48:00,14:00:00
HYAUG09,02,2009-08-18,12:42:00,12:51:00
HYAUG09,03,2009-08-18,14:19:00,14:28:00
HYAUG09,04,2009-08-18,12:26:00,12:33:00
HYAUG09,05,2009-08-18,14:35:00,14:42:00
HYAUG09,06,2009-08-18,12:09:00,12:20:00
HYAUG09,07,2009-08-18,11:55:00,12:02:00
HYAUG09,08,2009-08-18,15:10:00,15:18:00
HYAUG09,09,2009-08-18,15:28:00,15:35:00
HYAUG09,10,2009-08-18,11:11:00,11:20:00
HYAUG09,12,2009-08-18,15:46:00,15:54:00
HYAUG09,13,2009-08-18,10:26:00,10:38:00
HYAUG09,14,2009-08-18,10:03:00,10:16:00
HYAUG09,15,2009-08-18,09:45:00,09:54:00
HYAUG09,16,2009-08-18,08:38:00,08:46:00
HYAUG09,18,2009-08-19,07:38:00,07:46:00
HYAUG09,19,2009-08-19,08:18:00,08:27:00
HYAUG09,20,2009-08-19,08:38:00,08:47:00
HYAUG09,21,2009-08-19,14:16:00,14:24:00
HYAUG09,22,2009-08-19,07:57:00,08:07:00
HYAUG09,23,2009-08-19,13:35:00,13:46:00
HYAUG09,25,2009-08-19,09:01:00,09:09:00
HYAUG09,26,2009-08-19,13:02:00,13:10:00
HYAUG09,27,2009-08-19,12:41:00,12:52:00
HYAUG09,28,2009-08-19,09:42:00,09:52:00
HYAUG09,29,2009-08-19,12:20:00,12:27:00
HYAUG09,30,2009-08-19,12:02:00,12:11:00
HYAUG09,31,2009-08-19,10:06:00,10:17:00
HYAUG09,32,2009-08-19,11:36:00,11:43:00
HYAUG09,33,2009-08-19,10:32:00,10:43:00
HYAUG09,A4,2009-08-18,13:17:00,13:31:00
HYAUG09,B3,2009-08-18,12:57:00,13:05:00
HYAUG09,C1,2009-08-18,14:05:00,14:14:00
HYAUG09,C2,2009-08-18,14:47:00,14:58:00
HYAUG09,D3,2009-08-18,11:32:00,11:48:00
HYAUG09,E1,2009-08-18,10:46:00,11:01:00
HYAUG09,F2,2009-08-18,08:53:00,09:03:00
HYAUG09,F3,2009-08-18,09:13:00,09:30:00
HYAUG09,H2,2009-08-19,13:19:00,13:27:00
HYAUG09,H4,2009-08-19,13:53:00,14:05:00
HYAUG09,H6,2009-08-19,09:17:00,09:29:00
HYAUG09,I2,2009-08-19,11:06:00,11:16:00
HYAUG10,01,2010-08-17,09:06:00,09:13:00
HYAUG10,02,2010-08-17,12:52:00,13:00:00
HYAUG10,03,2010-08-17,08:48:00,08:58:00
HYAUG10,04,2010-08-17,13:49:00,13:55:00
HYAUG10,05,2010-08-17,08:33:00,08:40:00
HYAUG10,06,2010-08-17,14:01:00,14:10:00
HYAUG10,07,2010-08-17,14:16:00,14:23:00
HYAUG10,08,2010-08-17,08:15:00,08:22:00
HYAUG10,09,2010-08-17,07:56:00,08:07:00
HYAUG10,10,2010-08-17,15:07:00,15:16:00
HYAUG10,12,2010-08-17,07:38:00,07:46:00
HYAUG10,13,2010-08-19,08:12:00,08:22:00
HYAUG10,14,2010-08-19,08:32:00,08:44:00
HYAUG10,15,2010-08-19,08:52:00,09:05:00
HYAUG10,16,2010-08-19,13:43:00,13:53:00
HYAUG10,18,2010-08-19,13:27:00,13:34:00
HYAUG10,19,2010-08-19,09:51:00,10:01:00
HYAUG10,20,2010-08-19,10:11:00,10:20:00
HYAUG10,21,2010-08-19,13:08:00,13:16:00
HYAUG10,23,2010-08-19,11:44:00,11:53:00
HYAUG10,25,2010-08-19,10:33:00,10:41:00
HYAUG10,26,2010-08-19,12:36:00,12:43:00
HYAUG10,27,2010-08-19,12:18:00,12:26:00
HYAUG10,A4,2010-08-17,09:31:00,09:45:00
HYAUG10,B3,2010-08-17,12:29:00,12:46:00
HYAUG10,C1,2010-08-17,13:04:00,13:19:00
HYAUG10,C2,2010-08-17,13:29:00,13:42:00
HYAUG10,D3,2010-08-17,14:30:00,14:52:00
HYAUG10,E1,2010-08-17,15:26:00,15:46:00
HYAUG10,F2,2010-08-19,07:49:00,08:05:00
HYAUG10,F3,2010-08-19,09:20:00,09:41:00
HYAUG10,H2,2010-08-19,12:52:00,13:02:00
HYAUG10,H4,2010-08-19,11:21:00,11:40:00
HYAUG10,H6,2010-08-19,10:48:00,11:10:00
HYAUG11,01,2011-08-15,11:40:00,11:49:00
HYAUG11,02,2011-08-15,13:43:00,13:51:00
HYAUG11,03,2011-08-15,11:01:00,11:10:00
HYAUG11,04,2011-08-15,14:17:00,14:24:00
HYAUG11,05,2011-08-15,10:18:00,10:25:00
HYAUG11,06,2011-08-15,14:38:00,14:48:00
HYAUG11,07,2011-08-15,15:02:00,15:10:00
HYAUG11,08,2011-08-15,09:44:00,09:52:00
HYAUG11,09,2011-08-15,09:15:00,09:22:00
HYAUG11,10,2011-08-16,10:02:00,10:10:00
HYAUG11,12,2011-08-15,08:41:00,08:48:00
HYAUG11,13,2011-08-16,08:53:00,09:03:00
HYAUG11,14,2011-08-16,11:24:00,11:32:00
HYAUG11,15,2011-08-16,10:47:00,10:59:00
HYAUG11,16,2011-08-15,08:07:00,08:14:00
HYAUG11,18,2011-08-16,07:52:00,08:00:00
HYAUG11,19,2011-08-16,12:38:00,12:47:00
HYAUG11,20,2011-08-16,13:14:00,13:24:00
HYAUG11,21,2011-08-17,07:35:00,07:44:00
HYAUG11,22,2011-08-16,16:42:00,16:52:00
HYAUG11,23,2011-08-17,08:44:00,08:54:00
HYAUG11,25,2011-08-16,14:00:00,14:10:00
HYAUG11,26,2011-08-17,09:36:00,09:43:00
HYAUG11,27,2011-08-17,10:09:00,10:16:00
HYAUG11,31,2011-08-16,14:52:00,15:02:00
HYAUG11,A4,2011-08-15,12:44:00,12:54:00
HYAUG11,B3,2011-08-15,12:04:00,12:14:00
HYAUG11,BLANK A,2011-08-15,00:00:00,00:00:00
HYAUG11,BLANK B,2011-08-16,00:00:00,00:00:00
HYAUG11,C1,2011-08-15,11:21:00,11:30:00
HYAUG11,C2,2011-08-15,10:36:00,10:47:00
HYAUG11,D3,2011-08-15,15:27:00,15:40:00
HYAUG11,E1,2011-08-16,09:23:00,09:35:00
HYAUG11,F2,2011-08-16,08:23:00,08:32:00
HYAUG11,F3,2011-08-16,11:59:00,12:11:00
HYAUG11,H2,2011-08-17,09:08:00,09:17:00
HYAUG11,H4,2011-08-17,08:18:00,08:28:00
HYAUG11,H6,2011-08-16,15:46:00,16:00:00
HYAUG11,I2,2011-08-17,11:20:00,11:31:00
HYAUG11,J2,2011-08-17,12:39:00,12:49:00
HYAUG12,01,2012-08-16,11:44:00,11:51:00
HYAUG12,02,2012-08-16,11:22:00,11:30:00
HYAUG12,03,2012-08-16,10:47:00,10:54:00
HYAUG12,04,2012-08-16,14:02:00,14:09:00
HYAUG12,05,2012-08-16,10:24:00,10:32:00
HYAUG12,06,2012-08-16,14:20:00,14:28:00
HYAUG12,07,2012-08-16,14:41:00,14:48:00
HYAUG12,08,2012-08-16,09:26:00,09:33:00
HYAUG12,09,2012-08-16,08:57:00,09:04:00
HYAUG12,10,2012-08-15,11:40:00,11:48:00
HYAUG12,12,2012-08-16,08:26:00,08:32:00
HYAUG12,13,2012-08-15,12:50:00,12:56:00
HYAUG12,14,2012-08-15,10:29:00,10:38:00
HYAUG12,15,2012-08-15,11:00:00,11:08:00
HYAUG12,16,2012-08-16,07:54:00,07:59:00
HYAUG12,18,2012-08-15,13:53:00,13:59:00
HYAUG12,19,2012-08-15,08:44:00,08:52:00
HYAUG12,20,2012-08-15,09:19:00,09:27:00
HYAUG12,21,2012-08-14,15:40:00,15:45:00
HYAUG12,22,2012-08-15,08:17:00,08:27:00
HYAUG12,23,2012-08-14,12:46:00,12:53:00
HYAUG12,25,2012-08-14,10:35:00,10:53:00
HYAUG12,26,2012-08-14,14:47:00,14:54:00
HYAUG12,27,2012-08-14,13:20:00,13:27:00
HYAUG12,28,2012-08-14,11:39:00,11:48:00
HYAUG12,29,2012-08-14,14:17:00,14:22:00
HYAUG12,30,2012-08-14,13:48:00,13:54:00
HYAUG12,31,2012-08-14,09:40:00,09:49:00
HYAUG12,A4,2012-08-16,12:44:00,12:54:00
HYAUG12,B3,2012-08-16,12:06:00,12:14:00
HYAUG12,BLANK A,2012-08-16,00:00:00,00:00:00
HYAUG12,BLANK B,2012-08-15,00:00:00,00:00:00
HYAUG12,C1,2012-08-16,11:05:00,11:14:00
HYAUG12,C2,2012-08-16,10:03:00,10:14:00
HYAUG12,D3,2012-08-16,15:05:00,15:17:00
HYAUG12,E1,2012-08-15,12:17:00,12:28:00
HYAUG12,F2,2012-08-15,13:18:00,13:29:00
HYAUG12,F3,2012-08-15,09:56:00,10:07:00
HYAUG12,H2,2012-08-14,15:13:00,15:21:00
HYAUG12,H4,2012-08-14,12:23:00,12:31:00
HYAUG12,H6,2012-08-14,11:00:00,11:10:00
HYAUG12,I2,2012-08-14,08:27:00,08:37:00
HYAUG12,J2,2012-08-14,07:24:00,07:34:00
HYAUG13,01,2013-08-12,12:09:00,00:00:00
HYAUG13,02,2013-08-12,14:15:00,00:00:00
HYAUG13,03,2013-08-12,11:27:00,11:37:00
HYAUG13,04,2013-08-12,14:49:00,14:57:00
HYAUG13,05,2013-08-12,11:02:00,11:10:00
HYAUG13,06,2013-08-12,15:12:00,15:21:00
HYAUG13,07,2013-08-12,15:37:00,00:00:00
HYAUG13,08,2013-08-12,10:00:00,10:07:00
HYAUG13,09,2013-08-12,09:25:00,09:33:00
HYAUG13,10,2013-08-13,11:47:00,11:57:00
HYAUG13,12,2013-08-12,08:51:00,08:56:00
HYAUG13,13,2013-08-13,10:33:00,10:42:00
HYAUG13,14,2013-08-13,13:03:00,13:13:00
HYAUG13,15,2013-08-13,12:32:00,12:40:00
HYAUG13,16,2013-08-13,09:02:00,09:08:00
HYAUG13,18,2013-08-13,08:10:00,08:17:00
HYAUG13,19,2013-08-13,14:22:00,14:32:00
HYAUG13,20,2013-08-13,14:59:00,15:09:00
HYAUG13,21,2013-08-14,07:35:00,07:42:00
HYAUG13,22,2013-08-13,17:02:00,17:12:00
HYAUG13,23,2013-08-13,18:01:00,18:09:00
HYAUG13,25,2013-08-13,15:47:00,15:53:00
HYAUG13,26,2013-08-14,08:25:00,08:31:00
HYAUG13,27,2013-08-14,09:28:00,09:36:00
HYAUG13,29,2013-08-14,08:53:00,08:59:00
HYAUG13,A4,2013-08-12,13:02:00,13:17:00
HYAUG13,B3,2013-08-12,13:51:00,14:01:00
HYAUG13,BLANK A,2013-08-12,00:00:00,00:00:00
HYAUG13,BLANK B,2013-08-13,00:00:00,00:00:00
HYAUG13,C1,2013-08-12,11:48:00,11:58:00
HYAUG13,C2,2013-08-12,10:40:00,10:52:00
HYAUG13,D3,2013-08-12,16:04:00,16:20:00
HYAUG13,E1,2013-08-13,11:05:00,11:19:00
HYAUG13,F2,2013-08-13,09:58:00,10:09:00
HYAUG13,F3,2013-08-13,13:39:00,13:55:00
HYAUG13,H2,2013-08-14,07:59:00,08:07:00
HYAUG13,H4,2013-08-13,17:38:00,17:48:00
HYAUG13,H6,2013-08-13,16:12:00,16:26:00
HYAUG13,I2,2013-08-14,10:31:00,10:41:00
HYAUG13,J2,2013-08-14,11:40:00,11:47:00
HYAUG14,01,2014-08-19,11:33:00,11:39:00
HYAUG14,02,2014-08-19,13:29:00,13:35:00
HYAUG14,03,2014-08-19,10:53:00,11:00:00
HYAUG14,04,2014-08-19,13:59:00,14:05:00
HYAUG14,05,2014-08-19,10:29:00,10:35:00
HYAUG14,06,2014-08-19,14:20:00,14:26:00
HYAUG14,07,2014-08-19,14:42:00,14:48:00
HYAUG14,08,2014-08-19,09:31:00,09:37:00
HYAUG14,09,2014-08-19,08:59:00,09:04:00
HYAUG14,10,2014-08-18,11:31:00,11:37:00
HYAUG14,12,2014-08-19,08:25:00,08:31:00
HYAUG14,13,2014-08-18,10:17:00,10:24:00
HYAUG14,14,2014-08-18,12:37:00,12:45:00
HYAUG14,15,2014-08-18,12:08:00,12:15:00
HYAUG14,16,2014-08-18,09:22:00,09:27:00
HYAUG14,18,2014-08-18,08:53:00,09:01:00
HYAUG14,19,2014-08-18,14:21:00,14:29:00
HYAUG14,20,2014-08-18,13:47:00,13:54:00
HYAUG14,21,2014-08-18,16:31:00,16:36:00
HYAUG14,22,2014-08-18,14:48:00,14:56:00
HYAUG14,23,2014-08-18,15:46:00,15:52:00
HYAUG14,25,2014-08-20,12:18:00,12:23:00
HYAUG14,26,2014-08-20,09:19:00,09:25:00
HYAUG14,27,2014-08-20,10:39:00,10:45:00
HYAUG14,28,2014-08-20,11:14:00,11:23:00
HYAUG14,29,2014-08-20,09:46:00,09:51:00
HYAUG14,30,2014-08-20,10:09:00,10:15:00
HYAUG14,31,2014-08-20,13:02:00,13:10:00
HYAUG14,A4,2014-08-19,12:29:00,12:39:00
HYAUG14,B3,2014-08-19,13:09:00,13:16:00
HYAUG14,BLANK A,2014-08-19,00:00:00,00:00:00
HYAUG14,BLANK B,2014-08-18,00:00:00,00:00:00
HYAUG14,C1,2014-08-19,11:13:00,11:20:00
HYAUG14,C2,2014-08-19,10:10:00,10:20:00
HYAUG14,D3,2014-08-19,15:04:00,15:15:00
HYAUG14,E1,2014-08-18,10:49:00,11:01:00
HYAUG14,F2,2014-08-18,09:45:00,09:53:00
HYAUG14,F3,2014-08-18,13:08:00,13:19:00
HYAUG14,H2,2014-08-18,16:07:00,16:14:00
HYAUG14,H4,2014-08-18,15:21:00,15:30:00
HYAUG14,H6,2014-08-20,11:51:00,12:02:00
HYAUG14,I2,2014-08-20,14:02:00,14:12:00
HYAUG14,J2,2014-08-20,15:04:00,15:12:00
HYAUG15,01,2015-08-17,11:35:00,11:42:00
HYAUG15,02,2015-08-17,13:41:00,13:46:00
HYAUG15,03,2015-08-17,10:53:00,00:00:00
HYAUG15,04,2015-08-17,14:09:00,14:15:00
HYAUG15,05,2015-08-17,10:08:00,10:14:00
HYAUG15,06,2015-08-17,14:28:00,14:35:00
HYAUG15,07,2015-08-17,14:49:00,14:54:00
HYAUG15,08,2015-08-17,09:35:00,09:40:00
HYAUG15,09,2015-08-17,09:03:00,09:11:00
HYAUG15,10,2015-08-18,09:54:00,10:00:00
HYAUG15,12,2015-08-17,08:31:00,08:36:00
HYAUG15,13,2015-08-18,08:45:00,08:52:00
HYAUG15,14,2015-08-18,11:03:00,11:11:00
HYAUG15,15,2015-08-18,10:34:00,10:42:00
HYAUG15,16,2015-08-17,07:58:00,08:03:00
HYAUG15,18,2015-08-18,07:42:00,07:46:00
HYAUG15,19,2015-08-18,12:14:00,12:21:00
HYAUG15,20,2015-08-18,12:47:00,12:53:00
HYAUG15,21,2015-08-19,07:22:00,07:27:00
HYAUG15,22,2015-08-18,14:41:00,14:49:00
HYAUG15,23,2015-08-18,15:37:00,15:44:00
HYAUG15,25,2015-08-18,13:31:00,00:00:00
HYAUG15,26,2015-08-18,08:08:00,08:13:00
HYAUG15,29,2015-08-18,08:35:00,08:39:00
HYAUG15,A4,2015-08-17,12:27:00,12:42:00
HYAUG15,B3,2015-08-17,13:14:00,13:23:00
HYAUG15,BLANK A,2015-08-17,00:00:00,00:00:00
